,care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0,0.0,0.018472641102972857,0.030094649418990024,0.004924714140156233,0.007102272727272727,0.06012948939178904,0.031911792366539425,0.014414062177335644,0.009202634364341997,0.015566625155666251,3.6666666666666665,0.0003123182942617738
1,0.04152816754544608,0.008465608465608464,0.008027079303675046,0.008870967741935484,0.0078125,0.05155362980177354,0.026175219286727242,0.013333333333333332,0.0,0.019871794871794874,2.5,0.0002744272730453348
2,0.011064013561511139,0.014661721272065388,0.0271626121680319,0.007719298245614035,0.0,0.051652616182645,0.019395372003695614,0.00816326530612245,0.02993348307578579,0.0136986301369863,3.125,0.0002182026826796048
